ts,token,event_seq,symbol,tier,policy,side,frac_of_original,px,usd_proceeds,gap_s,note
1789787006.350091,0x19ad5027ad37e1e0d04b48ecb473f355c9bb1e18,1078,BEGGY,B,cfg_ladder,tracking_window_end,1.0,2.0238993445083124e-23,9.735082,852.7,terminal mark at the last observed price
1789787006.350091,0x19ad5027ad37e1e0d04b48ecb473f355c9bb1e18,1078,BEGGY,B,cfg_ladder_stop,tracking_window_end,1.0,2.0238993445083124e-23,9.735082,852.7,terminal mark at the last observed price
1789787006.350091,0x19ad5027ad37e1e0d04b48ecb473f355c9bb1e18,1078,BEGGY,B,trail_30,tracking_window_end,1.0,2.0238993445083124e-23,9.735082,852.7,terminal mark at the last observed price
1789787006.350091,0x19ad5027ad37e1e0d04b48ecb473f355c9bb1e18,1078,BEGGY,B,trail_50,tracking_window_end,1.0,2.0238993445083124e-23,9.735082,852.7,terminal mark at the last observed price
1789787006.350091,0x19ad5027ad37e1e0d04b48ecb473f355c9bb1e18,1078,BEGGY,B,tp2_half_trail30,tracking_window_end,1.0,2.0238993445083124e-23,9.735082,852.7,terminal mark at the last observed price
1789787177.269032,0xd9c3dadaf83766fcaa0a51b068a24db3021c7b82,1080,routa,B,hold_to_end,tracking_window_end,1.0,8.485542782335038e-24,1.062302,849.3,terminal mark at the last observed price
1789787177.269032,0xd9c3dadaf83766fcaa0a51b068a24db3021c7b82,1080,routa,B,cfg_ladder,tracking_window_end,1.0,8.485542782335038e-24,1.062302,849.3,terminal mark at the last observed price
1789787177.269032,0x68f5621275eb6baeea398fab34f46a42fe59d990,1274,WORLDIE,A,sell_3h,time_exit,1.0,2.9826346005130837e-19,2e-05,77.1,
1789787270.482368,0x8c9c143e8c48c82f65f47a16f0a8f034686ac943,1227,VLAD,A,sell_6h,time_exit,1.0,8.399915565647945e-23,9.605825,93.2,
1789787270.482368,0xe29b14926567d30cab27dc4f50e79670b5092041,1302,Dawn,A,ctl_random_exit,random_exit,1.0,1.1059506654512488e-22,5.301814,93.2,
1789787354.783329,0x0218b417a18990298c10894354faddd06aab010a,1081,JUV,B,hold_to_end,tracking_window_end,1.0,3.970297781094853e-24,1.782259,844.6,terminal mark at the last observed price
1789787354.783329,0x0218b417a18990298c10894354faddd06aab010a,1081,JUV,B,cfg_ladder,tracking_window_end,1.0,3.970297781094853e-24,1.782259,844.6,terminal mark at the last observed price
1789787584.8686929,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,*,buy,1.0,1.085258829926062e-22,-10.004448,0.0,"shared entry via kyber, impact 0.2305, reserve_weth ?; fired_band band_volume_early; sidecar_true band_volume_early; buy 0.00381082 WETH ($10.00) → 9.22e+22 raw via kyber impact 0.23%"
1789787584.8686929,0x9afe40c3bab95eb2f3fa41a0a692a41d07751e18,1082,NOCEO,B,hold_to_end,tracking_window_end,1.0,2.0276021809479818e-23,9.469407,835.1,terminal mark at the last observed price
1789787584.8686929,0x9afe40c3bab95eb2f3fa41a0a692a41d07751e18,1082,NOCEO,B,stop_30,tracking_window_end,1.0,2.0276021809479818e-23,9.469407,835.1,terminal mark at the last observed price
1789787584.8686929,0x9afe40c3bab95eb2f3fa41a0a692a41d07751e18,1082,NOCEO,B,stop_50,tracking_window_end,1.0,2.0276021809479818e-23,9.469407,835.1,terminal mark at the last observed price
1789787584.8686929,0x9afe40c3bab95eb2f3fa41a0a692a41d07751e18,1082,NOCEO,B,cfg_ladder,tracking_window_end,1.0,2.0276021809479818e-23,9.469407,835.1,terminal mark at the last observed price
1789787584.8686929,0x9afe40c3bab95eb2f3fa41a0a692a41d07751e18,1082,NOCEO,B,cfg_ladder_stop,tracking_window_end,1.0,2.0276021809479818e-23,9.469407,835.1,terminal mark at the last observed price
1789787584.8686929,0x9afe40c3bab95eb2f3fa41a0a692a41d07751e18,1082,NOCEO,B,trail_30,tracking_window_end,1.0,2.0276021809479818e-23,9.469407,835.1,terminal mark at the last observed price
1789787584.8686929,0x9afe40c3bab95eb2f3fa41a0a692a41d07751e18,1082,NOCEO,B,trail_50,tracking_window_end,1.0,2.0276021809479818e-23,9.469407,835.1,terminal mark at the last observed price
1789787584.8686929,0x9afe40c3bab95eb2f3fa41a0a692a41d07751e18,1082,NOCEO,B,tp2_half_trail30,tracking_window_end,1.0,2.0276021809479818e-23,9.469407,835.1,terminal mark at the last observed price
1789787584.8686929,0xbc4a256e3734917e27153d3b9b0bebad9f4e1e18,1083,MOONKINU,B,hold_to_end,tracking_window_end,1.0,1.9936800786852356e-23,8.786072,835.1,terminal mark at the last observed price
1789787584.8686929,0xbc4a256e3734917e27153d3b9b0bebad9f4e1e18,1083,MOONKINU,B,stop_30,tracking_window_end,1.0,1.9936800786852356e-23,8.786072,835.1,terminal mark at the last observed price
1789787584.8686929,0xbc4a256e3734917e27153d3b9b0bebad9f4e1e18,1083,MOONKINU,B,stop_50,tracking_window_end,1.0,1.9936800786852356e-23,8.786072,835.1,terminal mark at the last observed price
1789787584.8686929,0xbc4a256e3734917e27153d3b9b0bebad9f4e1e18,1083,MOONKINU,B,cfg_ladder,tracking_window_end,1.0,1.9936800786852356e-23,8.786072,835.1,terminal mark at the last observed price
1789787584.8686929,0xbc4a256e3734917e27153d3b9b0bebad9f4e1e18,1083,MOONKINU,B,cfg_ladder_stop,tracking_window_end,1.0,1.9936800786852356e-23,8.786072,835.1,terminal mark at the last observed price
1789787584.8686929,0xbc4a256e3734917e27153d3b9b0bebad9f4e1e18,1083,MOONKINU,B,trail_30,tracking_window_end,1.0,1.9936800786852356e-23,8.786072,835.1,terminal mark at the last observed price
1789787584.8686929,0xbc4a256e3734917e27153d3b9b0bebad9f4e1e18,1083,MOONKINU,B,trail_50,tracking_window_end,1.0,1.9936800786852356e-23,8.786072,835.1,terminal mark at the last observed price
1789787584.8686929,0xbc4a256e3734917e27153d3b9b0bebad9f4e1e18,1083,MOONKINU,B,tp2_half_trail30,tracking_window_end,1.0,1.9936800786852356e-23,8.786072,835.1,terminal mark at the last observed price
1789787584.8686929,0x07929d3204e41b78337fc6183400cdb8fff79fb2,1307,TOKEN2,A,sell_30m,time_exit,1.0,1.6328364231999411e-24,14.080818,74.0,
1789787680.7824051,0x932c62505e3c44644106c60ea8faafa02ad1503b,1299,DAWN,A,sell_1h,time_exit,1.0,1.015843121093178e-24,11.980704,95.9,
1789787680.7824051,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,ctl_exit_immediately,time_exit,1.0,8.726161608073427e-23,8.044203,95.9,
1789787761.315338,0x2df10c44e4e6f458b63858fbfc3c71ed8b85002c,1234,VLAD,A,sell_6h,time_exit,1.0,3.1737252144971485e-22,8.788699,80.5,
1789787838.745331,0x5457f8d9e586d359b1423052ac86b39afec2c463,1309,DEED,A,sell_30m,time_exit,1.0,3.91587204220584e-13,16.060699,77.4,
1789787925.1060648,0x5457f8d9e586d359b1423052ac86b39afec2c463,1309,DEED,A,cfg_ladder,tp_2x,0.5,4.876340737249379e-13,10.0,86.4,limit fill at rung level
1789787925.1060648,0x5457f8d9e586d359b1423052ac86b39afec2c463,1309,DEED,A,cfg_ladder_stop,tp_2x,0.5,4.876340737249379e-13,10.0,86.4,limit fill at rung level
1789787925.1060648,0x5457f8d9e586d359b1423052ac86b39afec2c463,1309,DEED,A,tp2_half_trail30,tp_2x,0.5,4.876340737249379e-13,10.0,86.4,limit fill at rung level
1789787925.1060648,0x5457f8d9e586d359b1423052ac86b39afec2c463,1309,DEED,A,tp2_half_stop50_6h,tp_2x,0.5,4.876340737249379e-13,10.0,86.4,limit fill at rung level
1789787925.1060648,0x5457f8d9e586d359b1423052ac86b39afec2c463,1309,DEED,A,cfg_ladder_trail30_6h,tp_2x,0.5,4.876340737249379e-13,10.0,86.4,limit fill at rung level
1789788091.105773,0xe29b14926567d30cab27dc4f50e79670b5092041,1302,Dawn,A,sell_1h,time_exit,1.0,5.455830891998429e-23,2.615469,92.5,
1789788178.846665,0x5457f8d9e586d359b1423052ac86b39afec2c463,1309,DEED,A,trail_30,trail,1.0,3.091514663410347e-13,12.67965,87.7,
1789788178.846665,0x5457f8d9e586d359b1423052ac86b39afec2c463,1309,DEED,A,tp2_half_trail30,trail,0.5,3.091514663410347e-13,6.339825,87.7,
1789788178.846665,0x5457f8d9e586d359b1423052ac86b39afec2c463,1309,DEED,A,cfg_ladder_trail30_6h,trail,0.5,3.091514663410347e-13,6.339825,87.7,
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,hold_to_end,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,sell_15m,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,sell_30m,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,sell_1h,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,sell_2h,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,sell_3h,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,sell_6h,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,stop_30,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,stop_50,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,cfg_ladder,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,cfg_ladder_stop,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,trail_30,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,trail_50,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,tp2_half_trail30,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,tp2_half_stop50_6h,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,cfg_ladder_trail30_6h,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788178.846665,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,ctl_random_exit,no_route,0.0,0.0,0.0,87.7,"NO ROUTE — dead coin, proceeds $0"
1789788415.615024,0x4dd32923035dd81dc9f3bc87fcd4e3e7eb38b78a,1086,KAKE,B,hold_to_end,tracking_window_end,1.0,3.73869491675333e-24,1.446015,830.7,terminal mark at the last observed price
1789788415.615024,0x4dd32923035dd81dc9f3bc87fcd4e3e7eb38b78a,1086,KAKE,B,cfg_ladder,tracking_window_end,1.0,3.73869491675333e-24,1.446015,830.7,terminal mark at the last observed price
1789788415.615024,0xc13e8bc5387f5b015eed50e92b97489841b5f74e,1087,SIRIUS,B,hold_to_end,tracking_window_end,1.0,1.070008662890608e-22,7.612703,830.7,terminal mark at the last observed price
1789788415.615024,0xc13e8bc5387f5b015eed50e92b97489841b5f74e,1087,SIRIUS,B,stop_30,tracking_window_end,1.0,1.070008662890608e-22,7.612703,830.7,terminal mark at the last observed price
1789788415.615024,0xc13e8bc5387f5b015eed50e92b97489841b5f74e,1087,SIRIUS,B,stop_50,tracking_window_end,1.0,1.070008662890608e-22,7.612703,830.7,terminal mark at the last observed price
1789788415.615024,0xc13e8bc5387f5b015eed50e92b97489841b5f74e,1087,SIRIUS,B,cfg_ladder,tracking_window_end,1.0,1.070008662890608e-22,7.612703,830.7,terminal mark at the last observed price
1789788415.615024,0xc13e8bc5387f5b015eed50e92b97489841b5f74e,1087,SIRIUS,B,cfg_ladder_stop,tracking_window_end,1.0,1.070008662890608e-22,7.612703,830.7,terminal mark at the last observed price
1789788415.615024,0xc13e8bc5387f5b015eed50e92b97489841b5f74e,1087,SIRIUS,B,trail_30,tracking_window_end,1.0,1.070008662890608e-22,7.612703,830.7,terminal mark at the last observed price
1789788415.615024,0xc13e8bc5387f5b015eed50e92b97489841b5f74e,1087,SIRIUS,B,trail_50,tracking_window_end,1.0,1.070008662890608e-22,7.612703,830.7,terminal mark at the last observed price
1789788415.615024,0xc13e8bc5387f5b015eed50e92b97489841b5f74e,1087,SIRIUS,B,tp2_half_trail30,tracking_window_end,1.0,1.070008662890608e-22,7.612703,830.7,terminal mark at the last observed price
1789788510.1379452,0x0333aa41e5464491d941d84b96c4353c4bb1076c,1240,VLAD,A,sell_6h,time_exit,1.0,3.2385666540336005e-24,0.218792,94.5,
1789788668.630882,0x61c0daecffa3772103066c44e1ae36db805fb836,1088,PHY,B,hold_to_end,tracking_window_end,1.0,2.3513455419283467e-22,19.061969,829.9,terminal mark at the last observed price
1789788668.630882,0x61c0daecffa3772103066c44e1ae36db805fb836,1088,PHY,B,stop_30,tracking_window_end,1.0,2.3513455419283467e-22,19.061969,829.9,terminal mark at the last observed price
1789788668.630882,0x61c0daecffa3772103066c44e1ae36db805fb836,1088,PHY,B,stop_50,tracking_window_end,1.0,2.3513455419283467e-22,19.061969,829.9,terminal mark at the last observed price
1789788668.630882,0x61c0daecffa3772103066c44e1ae36db805fb836,1088,PHY,B,cfg_ladder,tracking_window_end,1.0,2.3513455419283467e-22,19.061969,829.9,terminal mark at the last observed price
1789788668.630882,0x61c0daecffa3772103066c44e1ae36db805fb836,1088,PHY,B,cfg_ladder_stop,tracking_window_end,1.0,2.3513455419283467e-22,19.061969,829.9,terminal mark at the last observed price
1789788668.630882,0x61c0daecffa3772103066c44e1ae36db805fb836,1088,PHY,B,trail_50,tracking_window_end,1.0,2.3513455419283467e-22,19.061969,829.9,terminal mark at the last observed price
1789788668.630882,0xcced2bea782403c5006c6d8c3452a65e945e0123,1089,PENNY,B,hold_to_end,tracking_window_end,1.0,1.4001052966649144e-23,4.486905,829.9,terminal mark at the last observed price
1789788668.630882,0xcced2bea782403c5006c6d8c3452a65e945e0123,1089,PENNY,B,cfg_ladder,tracking_window_end,1.0,1.4001052966649144e-23,4.486905,829.9,terminal mark at the last observed price
1789788668.630882,0xf2b4ea11c0cc7d2ba05e210b15107da16ef0dd7b,1242,VLAD,A,sell_6h,time_exit,1.0,6.2647974058851935e-15,0.086927,77.9,
1789788991.548287,0x17741130b9e41a09aae78e9f4f9307a68bc7bba3,1090,MAXX,B,hold_to_end,tracking_window_end,1.0,3.9808439258196637e-25,5.138863,812.7,terminal mark at the last observed price
1789788991.548287,0x17741130b9e41a09aae78e9f4f9307a68bc7bba3,1090,MAXX,B,cfg_ladder,tracking_window_end,1.0,3.9808439258196637e-25,5.138863,812.7,terminal mark at the last observed price
1789788991.548287,0xc1576082bfd9cd1fac110eec4a700ddec4d54c03,1091,PHY,B,hold_to_end,tracking_window_end,1.0,4.3706274208153894e-24,1.041455,812.7,terminal mark at the last observed price
1789788991.548287,0xc1576082bfd9cd1fac110eec4a700ddec4d54c03,1091,PHY,B,cfg_ladder,tracking_window_end,1.0,4.3706274208153894e-24,1.041455,812.7,terminal mark at the last observed price
1789789369.6270778,0x1a554409d8bfd338f929e692616132f52e307020,1247,LUCY,A,sell_6h,time_exit,1.0,7.86321125469001e-24,0.606592,80.0,
1789789369.6270778,0x07929d3204e41b78337fc6183400cdb8fff79fb2,1307,TOKEN2,A,sell_1h,time_exit,1.0,1.630173219336042e-24,14.057852,80.0,
1789789520.021048,0x5ec27c931fb49911128dddf7d914c1754da9f49f,1315,SPROUT,B,*,buy,1.0,2.0940501640962676e-22,-9.990566,0.0,"shared entry via kyber, impact -105.3165, reserve_weth ?; fired_band -; sidecar_true band_graduated_only,ctl_inverse_band; buy 0.00381364 WETH ($9.99) → 4.77e+22 raw via kyber impact -105.32%"
1789789600.4133708,0x5457f8d9e586d359b1423052ac86b39afec2c463,1309,DEED,A,sell_1h,time_exit,1.0,4.378800381617501e-13,17.95937,80.4,
1789789600.4133708,0x5ec27c931fb49911128dddf7d914c1754da9f49f,1315,SPROUT,B,ctl_exit_immediately,time_exit,1.0,1.9196161895358278e-22,9.158354,80.4,
1789789672.95624,0xea2125d9d3fcfeaf32eb110d18bff04dc9d85ecc,1092,DAM,B,hold_to_end,tracking_window_end,1.0,1.975025445944709e-18,9e-06,849.9,terminal mark at the last observed price
1789789672.95624,0xea2125d9d3fcfeaf32eb110d18bff04dc9d85ecc,1092,DAM,B,cfg_ladder,tracking_window_end,0.5,1.975025445944709e-18,4e-06,849.9,terminal mark at the last observed price
1789789672.95624,0x0b7c6c138dc75622f4200d157b13fb93e6bd94fa,1093,MOW,B,hold_to_end,tracking_window_end,1.0,1.114681371395608e-19,10.161166,849.9,terminal mark at the last observed price
1789789672.95624,0x0b7c6c138dc75622f4200d157b13fb93e6bd94fa,1093,MOW,B,stop_30,tracking_window_end,1.0,1.114681371395608e-19,10.161166,849.9,terminal mark at the last observed price
1789789672.95624,0x0b7c6c138dc75622f4200d157b13fb93e6bd94fa,1093,MOW,B,stop_50,tracking_window_end,1.0,1.114681371395608e-19,10.161166,849.9,terminal mark at the last observed price
1789789672.95624,0x0b7c6c138dc75622f4200d157b13fb93e6bd94fa,1093,MOW,B,cfg_ladder,tracking_window_end,1.0,1.114681371395608e-19,10.161166,849.9,terminal mark at the last observed price
1789789672.95624,0x0b7c6c138dc75622f4200d157b13fb93e6bd94fa,1093,MOW,B,cfg_ladder_stop,tracking_window_end,1.0,1.114681371395608e-19,10.161166,849.9,terminal mark at the last observed price
1789789672.95624,0x0b7c6c138dc75622f4200d157b13fb93e6bd94fa,1093,MOW,B,trail_30,tracking_window_end,1.0,1.114681371395608e-19,10.161166,849.9,terminal mark at the last observed price
1789789672.95624,0x0b7c6c138dc75622f4200d157b13fb93e6bd94fa,1093,MOW,B,trail_50,tracking_window_end,1.0,1.114681371395608e-19,10.161166,849.9,terminal mark at the last observed price
1789789672.95624,0x0b7c6c138dc75622f4200d157b13fb93e6bd94fa,1093,MOW,B,tp2_half_trail30,tracking_window_end,1.0,1.114681371395608e-19,10.161166,849.9,terminal mark at the last observed price
1789789760.604799,0x5ec27c931fb49911128dddf7d914c1754da9f49f,1315,SPROUT,B,stop_30,stop,1.0,1.1727746516684003e-22,5.595225,87.6,
1789789760.604799,0x5ec27c931fb49911128dddf7d914c1754da9f49f,1315,SPROUT,B,trail_30,trail,1.0,1.1727746516684003e-22,5.595225,87.6,
1789789760.604799,0x5ec27c931fb49911128dddf7d914c1754da9f49f,1315,SPROUT,B,tp2_half_trail30,trail,1.0,1.1727746516684003e-22,5.595225,87.6,
1789789760.604799,0x5ec27c931fb49911128dddf7d914c1754da9f49f,1315,SPROUT,B,cfg_ladder_trail30_6h,trail,1.0,1.1727746516684003e-22,5.595225,87.6,
1789789847.076263,0x3850d57893790940ad99ae37a7c48857322d1e18,1316,LAUNCH,B,*,buy,1.0,5.081681595155937e-23,-10.002879,0.0,"shared entry via kyber, impact -118.1316, reserve_weth ?; fired_band -; sidecar_true ctl_inverse_band; buy 0.00381598 WETH ($10.00) → 1.97e+23 raw via kyber impact -118.13%"
1789789923.513608,0x7bc57cace88b73cfe2d7ea34b2a6a5bb1b52a6f5,1283,ADOCK,A,sell_3h,time_exit,1.0,1.5020725489089747e-24,0.124233,76.4,
1789789923.513608,0x5ec27c931fb49911128dddf7d914c1754da9f49f,1315,SPROUT,B,stop_50,stop,1.0,9.835474208698624e-23,4.692436,76.4,
1789789923.513608,0x5ec27c931fb49911128dddf7d914c1754da9f49f,1315,SPROUT,B,cfg_ladder_stop,stop,1.0,9.835474208698624e-23,4.692436,76.4,
1789789923.513608,0x5ec27c931fb49911128dddf7d914c1754da9f49f,1315,SPROUT,B,trail_50,trail,1.0,9.835474208698624e-23,4.692436,76.4,
1789789923.513608,0x5ec27c931fb49911128dddf7d914c1754da9f49f,1315,SPROUT,B,tp2_half_stop50_6h,stop,1.0,9.835474208698624e-23,4.692436,76.4,
1789789923.513608,0x3850d57893790940ad99ae37a7c48857322d1e18,1316,LAUNCH,B,ctl_exit_immediately,time_exit,1.0,4.9724141559176756e-23,9.787794,76.4,
1789790143.116825,0xcf3d41f9671dc2e86ee4c0271b79ae6fdce36c05,1094,PARLEY,B,hold_to_end,tracking_window_end,1.0,4.77793726646222e-22,7.899958,853.5,terminal mark at the last observed price
1789790143.116825,0xcf3d41f9671dc2e86ee4c0271b79ae6fdce36c05,1094,PARLEY,B,stop_30,tracking_window_end,1.0,4.77793726646222e-22,7.899958,853.5,terminal mark at the last observed price
1789790143.116825,0xcf3d41f9671dc2e86ee4c0271b79ae6fdce36c05,1094,PARLEY,B,stop_50,tracking_window_end,1.0,4.77793726646222e-22,7.899958,853.5,terminal mark at the last observed price
1789790143.116825,0xcf3d41f9671dc2e86ee4c0271b79ae6fdce36c05,1094,PARLEY,B,cfg_ladder,tracking_window_end,1.0,4.77793726646222e-22,7.899958,853.5,terminal mark at the last observed price
1789790143.116825,0xcf3d41f9671dc2e86ee4c0271b79ae6fdce36c05,1094,PARLEY,B,cfg_ladder_stop,tracking_window_end,1.0,4.77793726646222e-22,7.899958,853.5,terminal mark at the last observed price
1789790143.116825,0xcf3d41f9671dc2e86ee4c0271b79ae6fdce36c05,1094,PARLEY,B,trail_30,tracking_window_end,1.0,4.77793726646222e-22,7.899958,853.5,terminal mark at the last observed price
1789790143.116825,0xcf3d41f9671dc2e86ee4c0271b79ae6fdce36c05,1094,PARLEY,B,trail_50,tracking_window_end,1.0,4.77793726646222e-22,7.899958,853.5,terminal mark at the last observed price
1789790143.116825,0xcf3d41f9671dc2e86ee4c0271b79ae6fdce36c05,1094,PARLEY,B,tp2_half_trail30,tracking_window_end,1.0,4.77793726646222e-22,7.899958,853.5,terminal mark at the last observed price
1789790384.437886,0x9dba0d61d9936d72a40da17fe017caf126d712d5,1096,CLANK,B,hold_to_end,tracking_window_end,1.0,5.31918491519126e-23,4.629411,864.4,terminal mark at the last observed price
1789790384.437886,0x9dba0d61d9936d72a40da17fe017caf126d712d5,1096,CLANK,B,cfg_ladder,tracking_window_end,0.5,5.31918491519126e-23,2.314705,864.4,terminal mark at the last observed price
1789790384.437886,0x3850d57893790940ad99ae37a7c48857322d1e18,1316,LAUNCH,B,trail_30,trail,1.0,4.120222447156484e-23,8.110324,76.5,
1789790384.437886,0x3850d57893790940ad99ae37a7c48857322d1e18,1316,LAUNCH,B,tp2_half_trail30,trail,1.0,4.120222447156484e-23,8.110324,76.5,
1789790384.437886,0x3850d57893790940ad99ae37a7c48857322d1e18,1316,LAUNCH,B,cfg_ladder_trail30_6h,trail,1.0,4.120222447156484e-23,8.110324,76.5,
1789790463.719508,0x5ec27c931fb49911128dddf7d914c1754da9f49f,1315,SPROUT,B,sell_15m,time_exit,1.0,1.1500493856614163e-22,5.486805,79.3,
1789790540.64431,0x65f5e4f398f79806428e3b8360d74226be91fa39,1099,Fuckboy,B,hold_to_end,tracking_window_end,1.0,1.9898580836438903e-24,0.487417,867.7,terminal mark at the last observed price
1789790540.64431,0x65f5e4f398f79806428e3b8360d74226be91fa39,1099,Fuckboy,B,cfg_ladder,tracking_window_end,1.0,1.9898580836438903e-24,0.487417,867.7,terminal mark at the last observed price
1789790792.10011,0x3850d57893790940ad99ae37a7c48857322d1e18,1316,LAUNCH,B,sell_15m,time_exit,1.0,3.6889287971047474e-23,7.261357,74.4,
1789790868.3761332,0x3850d57893790940ad99ae37a7c48857322d1e18,1316,LAUNCH,B,stop_30,stop,1.0,3.2220039751756763e-23,6.342254,76.3,
1789790868.3761332,0x3850d57893790940ad99ae37a7c48857322d1e18,1316,LAUNCH,B,trail_50,trail,1.0,3.2220039751756763e-23,6.342254,76.3,
1789791020.565842,0x3850d57893790940ad99ae37a7c48857322d1e18,1316,LAUNCH,B,stop_50,stop,1.0,2.168720445038873e-23,4.26895,77.6,
1789791020.565842,0x3850d57893790940ad99ae37a7c48857322d1e18,1316,LAUNCH,B,cfg_ladder_stop,stop,1.0,2.168720445038873e-23,4.26895,77.6,
1789791020.565842,0x3850d57893790940ad99ae37a7c48857322d1e18,1316,LAUNCH,B,tp2_half_stop50_6h,stop,1.0,2.168720445038873e-23,4.26895,77.6,
1789791263.762623,0x932c62505e3c44644106c60ea8faafa02ad1503b,1299,DAWN,A,sell_2h,time_exit,1.0,1.0162120456025932e-24,11.985056,75.1,
1789791339.6215339,0x5ec27c931fb49911128dddf7d914c1754da9f49f,1315,SPROUT,B,sell_30m,time_exit,1.0,1.377361618700486e-22,6.571296,75.9,
1789791411.1295528,0x1c71aedf158dd4edec6ac1b68c195053d9984e98,1103,BEZZY,A,hold_to_end,tracking_window_end,1.0,7.92881940195531e-24,0.766474,870.5,terminal mark at the last observed price
1789791411.1295528,0x1c71aedf158dd4edec6ac1b68c195053d9984e98,1103,BEZZY,A,cfg_ladder,tracking_window_end,1.0,7.92881940195531e-24,0.766474,870.5,terminal mark at the last observed price
1789791503.6369889,0xbe59101b4438ed31f9726fe33d368566fcb81128,1107,Cali,A,hold_to_end,tracking_window_end,1.0,1.052009459136682e-23,0.275006,869.2,terminal mark at the last observed price
1789791503.6369889,0xbe59101b4438ed31f9726fe33d368566fcb81128,1107,Cali,A,cfg_ladder,tracking_window_end,1.0,1.052009459136682e-23,0.275006,869.2,terminal mark at the last observed price
1789791589.562856,0x18d197b134d2eadf4d6e68feb3600fe6664cf58d,1317,Kiro,B,*,buy,1.0,1.270299974417758e-22,-10.011805,0.0,"shared entry via kyber, impact 36.8113, reserve_weth ?; fired_band -; sidecar_true ctl_inverse_band; buy 0.00381365 WETH ($10.01) → 7.88e+22 raw via kyber impact 36.81%"
1789791589.562856,0x2d6bcf52535aec9daf2f1d383f5ac483a0e8e7c2,1255,LEAP,A,sell_6h,time_exit,1.0,7.890934360397065e-24,0.448146,85.9,
1789791666.279778,0xe29b14926567d30cab27dc4f50e79670b5092041,1302,Dawn,A,sell_2h,time_exit,1.0,6.981501852383661e-25,0.033469,76.7,
1789791666.279778,0x3850d57893790940ad99ae37a7c48857322d1e18,1316,LAUNCH,B,sell_30m,time_exit,1.0,2.1058547617120305e-23,4.145204,76.7,
1789791666.279778,0x18d197b134d2eadf4d6e68feb3600fe6664cf58d,1317,Kiro,B,stop_30,stop,1.0,4.10731203903239e-23,3.237157,76.7,
1789791666.279778,0x18d197b134d2eadf4d6e68feb3600fe6664cf58d,1317,Kiro,B,stop_50,stop,1.0,4.10731203903239e-23,3.237157,76.7,
